ID,Ws,WD_cos,WD_sin,temp,SurfPressure,ln(conc)
1919,4.51,-0.507538363,-0.86162916,272,814,-1.61E+00
1920,4.53,-0.563526049,-0.826098294,272.3,815,-2.10E+00
1921,4.42,-0.544639035,-0.838670568,271.6,814,-6.01E-01
1922,4.38,-0.49242356,-0.870355696,271.4,814,2.56E+00
1923,4.46,-0.464842046,-0.885393626,271.6,814,4.32E+00
1924,4.41,-0.469471563,-0.882947593,271.5,815,4.47E+00
1925,4.42,-0.444635179,-0.89571176,271.5,815,3.55E+00
1926,4.13,-0.472550765,-0.881303452,272.5,814,3.20E+00
1927,3.19,-0.556295616,-0.830984469,274.4,815,1.59E+00
1928,2.89,-0.733729865,-0.679441304,276.6,815,2.03E+00
1929,2.82,-0.848971688,-0.528438335,278.6,815,4.80E+00
1930,3.32,-0.858064906,-0.513541252,279.2,815,7.03E+00
1931,2.73,-0.919821497,-0.392337117,280.4,814,7.27E+00
1932,2.53,-0.975149354,-0.221548498,281.1,815,7.26E+00
1933,4.17,-0.818149717,-0.575005252,280.3,815,9.17E+00
1934,2.8,-0.99121554,-0.13225639,279.5,814,6.99E+00
1935,3.54,-0.999975631,-0.00698126,280.2,814,4.31E+00
1936,1.54,-0.996194698,0.087155743,278.9,814,6.47E+00
1937,2.25,-0.163325962,0.986572162,276.1,813,6.83E+00
1938,2.28,0.421035813,0.907044014,274.5,814,5.76E+00
1939,1.88,0.951056516,0.309016994,274.1,814,4.28E+00
1940,2.84,0.207911691,0.978147601,274.2,813,4.10E+00
1941,1.98,0.726574671,0.687087511,273.8,813,3.48E+00
1942,2.81,-0.801775644,0.597625147,274.3,812,3.50E+00
1943,0.97,-0.384295323,-0.923210217,274.3,811,2.44E+00
1944,2.17,-0.862513669,-0.506033764,274.4,810,2.37E+00
1945,1.15,-0.929776486,-0.368124553,274.8,809,1.35E+00
1946,3.55,-0.907777479,-0.419452082,275.4,808,-6.19E-02
1947,8.64,-0.818149717,-0.575005252,278.7,807,-3.32E+00
1948,9.11,-0.764921401,-0.64412363,278.6,806,-7.11E+00
1949,9.12,-0.667832555,-0.744311546,278.2,806,-8.78E+00
1950,8.37,-0.6059884,-0.795473481,277.7,806,-7.66E+00
1951,9.73,-0.458649554,-0.888617233,278.5,805,-9.19E+00
1952,9.37,-0.474088209,-0.880477354,278.7,805,-1.30E+01
1953,10.01,-0.31067643,-0.950515732,279.2,805,-1.31E+01
1954,8.45,-0.307356618,-0.951594404,279.6,804,3.34E+00
1955,2.5,0.640109699,-0.768283524,278.5,806,9.83E+00
1956,3.26,0.481753674,-0.87630668,278.3,807,1.11E+01
1957,6.28,0.516533329,-0.856267085,277.8,807,1.42E+01
1958,4.95,0.663926213,-0.74779809,276.6,807,1.37E+01
1959,7.22,0.667832555,-0.744311546,275.3,808,2.31E-01
1960,7.09,0.657375246,-0.753563392,273.6,809,1.25E+01
1961,6.28,0.746638182,-0.665230355,275.5,807,7.58E+00
1962,4.94,0.770513243,-0.63742399,274.5,808,-3.07E+00
1963,4.64,0.687087511,-0.726574671,273.4,809,-1.23E+01
1964,1.78,0.435231099,-0.900318771,272.3,810,-1.32E+01
1965,1.81,0.345298199,-0.938493023,271.5,810,-2.30E+01
1966,2.88,-0.919135339,-0.39394191,271.2,811,0.00E+00
1967,4.7,0.435231099,-0.900318771,271.3,811,-3.30E+01
1968,5.53,0.449318999,-0.893371388,272,811,-2.11E+01
1969,4.22,0.255445758,-0.966823389,271.5,811,-1.38E+01
1970,3.6,0.19765734,-0.980271175,271,812,-1.43E+01
1971,4.16,-0.083677843,-0.996492859,271.4,812,-4.31E+00
1972,3.97,-0.250380004,-0.96814764,271.4,813,-2.73E+00
1973,3.95,-0.09931975,-0.99505557,271.7,812,-4.65E-01
1974,3.81,-0.397147891,-0.917754626,271.4,812,-8.49E+00
1975,2.67,-0.688354576,-0.725374371,274.2,812,-2.20E+01
1976,1.79,-0.90408255,-0.427357863,276.7,812,-1.87E+01
1977,2.08,-0.999742609,0.022687334,278.8,812,-3.01E+01
1978,4.13,-0.926528631,-0.376224263,279.9,811,-9.05E+00
1979,4.61,-0.91636273,-0.400349033,280,811,-2.93E-01
1980,4.95,-0.958819735,-0.284015345,280.4,811,3.57E+00
1981,5.23,-0.992757342,-0.120136839,280.7,810,1.42E+01
1982,5.53,-0.999262916,-0.038387809,280.1,810,8.53E+00
1983,6.45,-0.999986292,-0.005235964,280,809,5.72E+00
1984,6.64,-0.996194698,0.087155743,280.2,809,5.28E+00
1985,4.84,-0.983254908,0.182235525,279.5,807,4.06E+00
1986,2.47,-0.982935349,-0.183951351,274.8,806,2.62E+00
1987,6.91,-0.982935349,0.183951351,277.6,806,2.11E+00
1988,5.89,-0.999815712,0.019197442,276.8,806,7.32E-01
1989,5.72,-0.965016494,0.262189179,276.8,806,-1.48E+00
1990,9.6,-0.985703469,0.16848938,277.4,806,-3.15E+00
1991,3.78,-0.818149717,-0.575005252,274.1,806,-6.94E+00
1992,3.19,0.49848774,-0.866896749,272.1,806,-8.81E+00
1993,3.27,0.199367934,-0.979924705,272.1,806,-1.18E+01
1994,2.29,0.752414909,-0.65868946,272.3,805,-1.21E+01
1995,3.46,0.937281989,-0.348572047,271.7,806,-1.83E+01
1996,3.34,0.894934362,-0.446197813,270.9,806,-1.99E+01
1997,3.76,0.965016494,-0.262189179,270.9,806,-2.86E+01
1998,3.98,0.965472631,-0.260504509,270,806,-1.41E+00
1999,3.69,0.997440783,-0.071497444,270.3,807,-5.17E+00
2000,2.32,0.996637387,0.081938509,270.7,807,7.26E+00
2001,2.09,0.925209718,0.37945616,271.8,808,4.35E+00
2002,2.46,0.984807753,0.173648178,272.7,807,7.77E+00
2003,2.39,0.942641491,0.333806859,273.1,807,1.34E+01
2004,2.78,0.91636273,0.400349033,273.1,808,2.09E+00
2005,2.77,0.890212805,0.455544907,272.9,808,1.70E+00
2006,3.05,0.783693457,0.62114778,272.6,808,3.09E+00
2007,3.09,0.716910608,0.697165103,272.3,808,4.38E+00
2008,3.03,0.597625147,0.801775644,272.1,809,9.93E-01
2009,4.2,0.328866647,0.94437637,272.2,808,-2.67E+00
2010,3.42,0.005235964,0.999986292,271.7,809,-2.64E+00
2011,3.12,0.419452082,0.907777479,271,809,-1.56E+00
2012,3.4,0.480223497,0.877146164,270.6,809,-1.71E+00
2013,4.28,0.446197813,0.894934362,270.3,808,-1.94E+00
2014,2.99,0.387515586,0.921863152,270.3,808,-2.04E+00
2015,4.32,0.0975829,0.9952274,269.8,808,-2.38E+00
2016,5.01,0.400349033,0.91636273,268.5,808,-3.07E+00
2017,2.91,0.504527624,0.863395551,268,808,-2.30E+00
2018,3.14,0.610145164,0.792289643,268,807,-3.16E+00
2019,2.85,0.579281172,0.815127796,268.2,807,-5.55E+00
2020,2.9,0.49242356,0.870355696,268.2,807,-4.87E+00
2021,2.31,0.472550765,0.881303452,268.1,806,-3.33E+00
2022,1.98,0.715692734,0.698415285,268,806,-3.65E+00
2023,2.81,0.817144898,0.576432316,268.3,807,-4.16E+00
2024,2.97,0.900318771,0.435231099,268.6,808,-5.74E+00
2025,3.05,0.90408255,0.427357863,269,808,-6.90E+00
2026,3.24,0.936672189,0.350207381,269.6,808,-8.73E+00
2027,3.78,0.937281989,0.348572047,270,809,-1.00E+01
2028,4.47,0.96814764,0.250380004,270.3,809,-1.13E+01
2029,5.09,0.964095404,0.265556117,270.2,810,-1.32E+01
2030,5.36,0.97113428,0.238533458,270,810,-1.30E+01
2031,5.13,0.965925826,0.258819045,269.5,811,-1.32E+01
2032,4.78,0.99955986,0.029666244,269.1,812,-6.73E+00
2033,3.57,0.937281989,-0.348572047,269.1,811,-3.18E+00
2034,1.26,-0.63607822,-0.771624583,263.8,812,-3.13E+00
2035,3.72,-0.894154237,-0.447759088,262.1,813,-3.94E+00
2036,3.36,-0.163325962,-0.986572162,261.6,813,-1.72E+00
2037,3.95,-0.209618563,-0.977783237,261.9,814,3.92E-02
2038,4.26,-0.081938509,-0.996637387,262.6,814,-7.57E-01
2039,4.55,0.219846204,-0.975534544,265.2,815,-3.08E+00
2040,4.28,0.015707317,-0.999876632,264.3,815,-3.64E-01
2041,4.19,-0.446197813,-0.894934362,262.5,815,-5.89E+00
2042,4.53,0.116670737,-0.99317065,265,814,-6.05E+00
2043,5.11,0.213030386,-0.977045574,266,815,-1.12E+00
2044,4.65,0.054078813,-0.99853667,265.6,815,1.48E+00
2045,4.66,-0.092370587,-0.995724698,265.3,815,1.25E+01
2046,4.4,-0.178802215,-0.983885038,265.3,815,1.17E+01
2047,6.11,0.094108313,-0.995561965,268.5,814,1.37E+01
2048,6.93,0.06279052,-0.998026728,269.4,815,5.67E+00
2049,6.72,0.001745328,-0.999998477,270.4,815,1.34E+01
2050,6.6,-0.121869343,-0.992546152,271,815,1.12E+01
2051,5.92,-0.187381315,-0.982287251,271.7,815,1.38E+01
2052,5.85,-0.165047606,-0.986285602,272.3,815,5.12E+00
2053,6.22,-0.253757945,-0.967267753,272.7,814,4.12E+00
2054,6.78,-0.366501227,-0.930417568,272.9,813,-5.28E+00
2055,7.66,-0.275637356,-0.961261696,273.2,813,-1.02E+01
2056,7.25,-0.43993917,-0.898027576,272.8,813,-5.85E+00
2057,5.93,-0.189095443,-0.981958713,274,809,9.78E-01
2058,5.91,-0.116670737,-0.99317065,272.7,809,1.58E+00
2059,5.6,-0.033155178,-0.999450216,272.2,810,1.32E+00
2060,4.83,-0.055821505,-0.998440764,271.2,810,2.39E+00
2061,4.07,-0.34037955,-0.940288127,269.1,809,4.01E+00
2062,4.2,-0.537299608,-0.843391446,268.3,810,3.25E+00
2063,4.42,0.255445758,-0.966823389,271.9,809,3.47E+00
2064,2.93,-0.13225639,-0.99121554,268.4,809,-2.75E+00
2065,3.51,-0.019197442,-0.999815712,266.9,808,-1.63E+00
2066,4.91,0.435231099,-0.900318771,271,807,5.56E+00
2067,8.85,0.47715876,-0.878817113,271.8,807,-2.49E+00
2068,7.4,0.472550765,-0.881303452,271.8,808,-1.44E+00
2069,5.25,0.327217899,-0.944948912,269.7,808,-3.66E+01
2070,4.72,0.273959219,-0.96174131,268.7,808,-5.38E+00
2071,4.85,0.233445364,-0.97236992,270.1,808,-8.49E+00
2072,5.25,0.48480962,-0.874619707,270.9,809,-5.45E+00
2073,4.17,0.667832555,-0.744311546,271.3,810,-7.19E+00
2074,5.26,0.726574671,-0.687087511,271.3,810,7.20E+00
2075,3.81,0.821149209,-0.570713568,271.5,810,6.77E-02
2076,4.3,0.758134336,-0.652098404,271.4,811,-6.54E+00
2077,4.83,0.783693457,-0.62114778,271.2,811,3.65E-01
2078,5.01,0.733729865,-0.679441304,271,811,-4.17E+00
2079,4.61,0.790155012,-0.612907054,270.7,811,-3.66E+01
2080,2.92,0.629320391,-0.777145961,270.6,811,0.00E+00
2081,1.49,0.843391446,-0.537299608,272.3,811,-3.66E+01
2082,1.08,0.922538089,-0.385906042,269.6,810,-1.08E+01
2083,2.66,-0.612907054,-0.790155012,268.9,811,-1.07E+01
2084,3.38,-0.248689887,-0.968583161,269.4,811,-9.23E+00
2085,2.31,-0.471011881,-0.882126866,268.9,811,-1.07E+01
2086,2.53,-0.532876276,-0.846193166,268.8,810,-3.66E+01
2087,1.82,-0.460199785,-0.887815385,268.3,810,-1.94E+01
2088,0.96,-0.966376079,-0.257132793,268.7,810,0.00E+00
2089,1.39,-0.830012285,0.557745109,267,810,0.00E+00
2090,0.35,-0.964557418,0.26387305,263.7,809,3.43E+00
2091,0.67,-0.535826795,0.844327926,267.8,809,2.14E+00
2092,3.13,0.657375246,-0.753563392,269,809,1.96E+00
2093,2.67,0.593418887,-0.804893797,263.1,809,4.45E+00
2094,4.03,0.416280792,-0.909236109,263.2,809,-2.19E+00
2095,3.81,0.272280247,-0.962217994,268.2,810,-8.75E+00
2096,3.28,0.213030386,-0.977045574,269.5,811,-1.18E+00
2097,4.68,0.397147891,-0.917754626,270,811,1.27E+00
2098,6.52,0.409923034,-0.912120116,270.2,810,1.25E+01
2099,6.68,0.60737584,-0.794414621,270.5,810,7.80E+00
2100,5.9,0.790155012,-0.612907054,270.8,811,8.71E-01
2101,4.62,0.903335293,-0.428935133,270.5,812,-6.94E+00
2102,4.52,0.997185134,-0.074978727,269.9,812,-2.60E+00
2103,4.47,0.945518576,-0.325568154,269.6,813,-2.30E+00
2104,3.92,0.848971688,-0.528438335,269,814,-6.83E+00
2105,1.76,0.935444031,-0.353474844,270.9,814,-1.66E+01
2106,2.22,0.525471651,-0.850811109,266,813,0.00E+00
2107,3.2,0.107999356,-0.994150964,265.7,814,0.00E+00
2108,3.69,0.211324796,-0.977415894,267.5,814,0.00E+00
2109,3.89,0.366501227,-0.930417568,266.3,814,0.00E+00
2110,4.2,0.17708474,-0.984195608,266.4,814,0.00E+00
2111,4.82,0.206204185,-0.978508985,266.9,815,-2.81E+01
2112,4.72,0.353474844,-0.935444031,266.9,815,5.48E+00
2113,4.64,0.322265695,-0.94664926,266.5,815,9.70E+00
2114,4.58,0.121869343,-0.992546152,266.8,814,1.30E+01
2115,4.86,0.01396218,-0.999902524,266.8,815,9.72E+00
2116,4.28,-0.219846204,-0.975534544,266.1,815,2.51E+00
2117,4.59,-0.260504509,-0.965472631,266.2,814,8.75E+00
2118,5.24,-0.368124553,-0.929776486,267.4,813,8.14E+00
2119,5.84,-0.369746757,-0.929132572,270.1,814,3.06E+00
2120,5.03,-0.436801788,-0.899557779,271.1,814,3.89E+00
2121,5.74,-0.518027009,-0.85536426,272.2,813,8.05E+00
2122,6.79,-0.463296035,-0.886203579,272.9,811,1.41E+01
2123,6.89,-0.493941867,-0.86949493,274.2,811,1.40E+01
2124,6.85,-0.532876276,-0.846193166,274.7,810,1.30E+01
2125,5.76,-0.457097927,-0.889416373,275.3,810,1.44E+01
2126,6.24,-0.267238376,-0.963630453,276,808,1.21E+01
2127,6.29,-0.211324796,-0.977415894,276,808,1.22E+01
2128,6.62,-0.183951351,-0.982935349,275.9,808,1.19E+01
2129,5.4,-0.255445758,-0.966823389,277.2,805,1.01E+01
2130,3.88,-0.684547106,-0.728968627,274.5,806,1.19E+01
2131,6.16,-0.480223497,-0.877146164,275.7,805,1.17E+01
2132,5.39,0.653420604,-0.756995056,274.2,806,3.89E+00
2133,6.41,0.777145961,-0.629320391,271.5,806,-1.08E+00
2134,9.08,0.722967146,-0.690882411,271.3,806,-3.98E+00
2135,8.17,0.641449632,-0.767165152,270.4,807,-8.15E+00
2136,7.63,0.626603811,-0.779337965,269.4,808,-6.04E+00
2137,6.01,0.728968627,-0.684547106,267.8,808,1.69E+00
2138,7.45,0.726574671,-0.687087511,265.5,809,1.29E+01
2139,6.47,0.734914595,-0.67815967,263.6,809,1.39E+01
2140,0.62,0.751264134,0.660001668,261.9,810,-2.09E-01
2141,2.8,-0.449318999,0.893371388,261.4,812,-7.97E+00
2142,2.19,-0.262189179,0.965016494,261.2,813,-1.77E+00
2143,2.52,0.600420225,-0.799684658,261.1,813,6.42E+00
2144,2.98,0.868631514,-0.495458668,261.5,814,-1.73E+01
2145,2.52,0.950515732,-0.31067643,263,814,3.14E+00
2146,2.38,0.983885038,-0.178802215,264.3,815,7.27E+00
2147,2.08,0.999945169,-0.010471784,265.4,815,-1.79E+00
2148,1.6,0.996492859,0.083677843,266.4,815,0.00E+00
2149,1.75,0.967267753,0.253757945,267.1,815,0.00E+00
2150,1.35,0.99970149,-0.024432178,267.5,815,0.00E+00
2151,0.73,0.438371147,-0.898794046,267.9,815,-1.04E+01
2152,0.76,0.120136839,-0.992757342,267.7,816,-6.12E+00
2153,2.02,-0.333806859,0.942641491,265.4,814,-2.67E+00
2154,2.64,-0.207911691,0.978147601,264.5,816,2.24E+00
2155,1.85,-0.125333234,0.992114701,263.5,815,2.84E+00
2156,1.63,-0.09931975,0.99505557,262.8,815,2.63E+00
2157,1.16,-0.49848774,0.866896749,262.2,814,2.56E+00
2158,0.9,0.33873792,0.940880769,261.8,814,3.74E+00
2159,0.97,0.744311546,0.667832555,260.8,814,4.71E+00
2160,1.39,0.689619544,0.724171861,260.1,814,4.70E+00
2161,0.86,0.802817475,0.596224875,260.3,814,5.69E+00
2162,0.63,-0.187381315,-0.982287251,260.3,813,2.75E+00
2163,2.75,-0.345298199,-0.938493023,260,813,-1.11E+00
2164,3.17,-0.54317445,-0.839619865,262.8,813,-4.31E+00
2165,3.61,-0.634730513,-0.772733573,263.2,812,-4.25E+00
2166,3.38,-0.7193398,-0.69465837,263.6,811,-5.87E+00
2167,4.31,-0.710799474,-0.703394703,264.6,812,-8.91E+00
2168,4.69,-0.733729865,-0.679441304,266.2,812,-9.18E+00
2169,5,-0.710799474,-0.703394703,267.7,811,-9.01E+00
2170,4.95,-0.653420604,-0.756995056,269.1,810,-8.38E+00
2171,4.45,-0.583541211,-0.812083527,270.5,810,-8.52E+00
2172,4.12,-0.463296035,-0.886203579,271.8,810,-8.77E+00
2173,4.14,-0.446197813,-0.894934362,272.3,809,-8.03E+00
2174,3.5,-0.305695305,-0.952129393,272.9,808,-7.32E+00
2175,2.09,-0.201077921,-0.97957525,273.7,807,-8.82E+00
2176,1.15,-0.64278761,-0.766044443,274.3,807,-8.44E+00
2177,3.07,-0.874619707,-0.48480962,273.8,805,-6.06E+00
2178,3.27,-0.786935022,-0.617035875,270.3,805,1.40E-01
2179,4.2,-0.748955721,-0.662620048,270.3,803,4.05E+00
2180,3.71,-0.780430407,-0.625242656,269.5,802,8.71E+00
2181,3.86,-0.732542899,-0.680720869,269.7,801,9.21E+00
2182,5.14,-0.758134336,-0.652098404,271.8,800,4.61E+00
2183,7.23,-0.60737584,-0.794414621,273.6,799,-1.82E+00
2184,8.02,-0.376224263,-0.926528631,274.6,799,-4.85E+00
2185,9.03,-0.187381315,-0.982287251,274.8,798,-5.48E+00
2186,9.2,-0.005235964,-0.999986292,273.8,797,-6.17E+00
2187,9.4,0.130526192,-0.991444861,273.8,797,-8.08E+00
2188,8.57,0.258819045,-0.965925826,273.7,796,3.01E+00
2189,3.39,-0.421035813,0.907044014,268.6,796,1.18E+01
2190,2.57,-0.998440764,-0.055821505,268.8,797,1.05E+01
2191,0.86,-0.604599115,-0.796529918,272.5,798,2.11E+00
2192,0.4,-0.812083527,0.583541211,274.3,798,1.32E+01
2193,0.77,-0.231747903,-0.972775878,275.6,797,-7.85E-01
2194,2.28,-0.441505853,-0.89725837,276,797,9.82E-01
2195,2.79,-0.411514359,-0.911403277,276.2,797,-2.69E+00
2196,4.53,-0.61152704,-0.791223533,275.8,797,1.86E+00
2197,3.96,-0.337095258,-0.941470545,276.6,796,1.25E+01
2198,4.64,-0.041875654,-0.99912283,277,796,1.18E+01
2199,3.14,0.472550765,-0.881303452,276.1,797,1.11E+01
2200,5.09,0.791223533,-0.61152704,273.9,798,1.14E+01
2201,4.24,0.076719028,0.997052752,267.1,797,1.11E+01
2202,3.37,0.106264071,0.994337944,266.8,798,1.06E+01
2203,4.08,-0.054078813,0.99853667,265.8,798,7.61E+00
2204,4.55,-0.216439614,0.976296007,265.2,797,6.38E+00
2205,3.7,0.11493715,0.993372766,264.3,798,-4.90E+00
2206,3.47,0.483282383,0.875464527,264.1,800,-4.21E+00
2207,4.32,0.725374371,0.688354576,262.2,801,4.88E-02
2208,5.16,0.995561965,0.094108313,260.7,803,3.78E+00
2209,4.23,0.99317065,-0.116670737,259.8,803,3.66E+00
2210,4.9,0.909236109,-0.416280792,258.9,804,-1.85E-01
2211,5.52,0.79335334,-0.608761429,258.3,805,-4.91E-01
2212,7.61,0.809016994,-0.587785252,258.4,806,-7.96E-01
2213,6.05,0.823136369,-0.567843745,257.8,807,1.71E+00
2214,3.69,0.739631095,-0.673012514,257.1,808,5.92E+00
2215,3.84,0.77384021,-0.633380873,258.5,809,-2.06E+00
2216,4.45,0.725374371,-0.688354576,259.7,810,2.55E+00
2217,4.14,0.69465837,-0.7193398,260.6,810,5.14E+00
2218,4.35,0.653420604,-0.756995056,261.6,811,-1.90E+00
2219,4.55,0.493941867,-0.86949493,262.3,811,-1.22E+01
2220,4.58,0.471011881,-0.882126866,262.7,812,-2.92E+01
2221,4.68,0.474088209,-0.880477354,263.1,812,0.00E+00
2222,4.71,0.441505853,-0.89725837,263.4,812,-2.90E+01
2223,4.95,0.441505853,-0.89725837,263.7,812,-3.41E+01
2224,5.83,0.449318999,-0.893371388,263.9,812,0.00E+00
2225,4.39,0.36162457,-0.932323801,265.3,812,-1.35E+01
2226,4.12,-0.194234351,-0.980955155,263.1,812,-6.37E+00
2227,4.88,-0.173648178,-0.984807753,262.2,812,-8.38E+00
2228,4.44,-0.161603821,-0.986855716,262.6,812,-1.00E+01
2229,4.43,-0.064532308,-0.997915618,263.1,812,-8.78E+00
2230,4.43,-1.83772E-16,-1,263.1,812,-8.55E+00
2231,4.64,-0.240228042,-0.970716482,263.5,812,-1.07E+01
2232,4.9,-0.33545157,-0.942057453,264.5,812,0.00E+00
2233,4.62,-0.507538363,-0.86162916,264.2,812,-5.24E+00
2234,4.58,-0.562083378,-0.827080574,264.8,811,9.03E+00
2235,4.88,-0.562083378,-0.827080574,265.1,811,8.70E+00
2236,4.59,-0.421035813,-0.907044014,265.9,810,1.28E+01
2237,4.77,-0.481753674,-0.87630668,266.8,810,1.42E+01
2238,4.4,-0.327217899,-0.944948912,267.6,809,1.36E+01
2239,4.52,-0.135715572,-0.99074784,269.7,809,1.19E+01
2240,4.85,-0.064532308,-0.997915618,270.9,810,1.15E+01
2241,5.8,-0.034899497,-0.999390827,271.8,810,8.67E+00
2242,5.93,0.041875654,-0.99912283,272.4,809,1.10E+01
2243,6.63,0.09931975,-0.99505557,273,809,1.21E+01
2244,6.25,0.199367934,-0.979924705,273.1,810,1.46E+01
2245,5.95,0.289031797,-0.957319498,272.9,810,1.37E+01
2246,4.85,0.401947777,-0.915662593,272.9,810,-2.73E+00
2247,5.25,0.544639035,-0.838670568,273,810,-1.35E+00
2248,4.99,0.579281172,-0.815127796,272.7,810,1.61E+00
2249,3.27,0.731353702,-0.68199836,274.3,810,1.37E+00
2250,0.41,-0.67687597,0.736097087,271.5,811,6.26E-01
2251,0.69,0.726574671,0.687087511,268.9,811,1.36E+00
2252,0.34,0.583541211,-0.812083527,269,811,2.67E+00
2253,0.41,0.923879533,0.382683432,268.1,810,2.01E+00
2254,2.47,-0.226651307,-0.973975967,270.3,810,8.63E-01
2255,4.35,-0.230049737,-0.973178873,271.6,810,-6.11E-01
2256,3.9,-0.495458668,-0.868631514,270.9,810,-2.54E+00
2257,5.47,-0.512042865,-0.858959897,270.9,810,-1.58E+00
2258,5.86,-0.128795597,-0.991671162,271.4,809,2.92E+00
2259,4.73,0.223250116,-0.974761194,271.2,810,9.00E-01
2260,6.31,0.307356618,-0.951594404,271.5,809,3.19E+00
2261,5.55,0.36162457,-0.932323801,271.1,809,9.40E+00
2262,3.24,0.199367934,-0.979924705,269,809,7.59E+00
2263,2.3,0.519519112,-0.85445883,272.5,810,3.47E+00
2264,2.28,0.70463421,-0.709570737,273.2,810,-1.84E-01
2265,2.01,0.795473481,-0.6059884,273.5,811,-1.23E+00
2266,2.48,0.799684658,-0.600420225,273.7,811,-1.32E-01
2267,2.3,0.965472631,-0.260504509,273.2,811,-8.23E-02
2268,1.87,0.846193166,-0.532876276,273,812,7.52E+00
2269,3.48,0.988493887,-0.15126082,271.8,812,1.60E+00
2270,3.17,0.992114701,-0.125333234,271,811,2.26E+00
2271,2.7,0.997440783,0.071497444,270.5,811,3.19E+00
2272,2.45,0.984195608,0.17708474,269.4,812,2.83E+00
2273,2.43,0.154710386,0.987959866,271.2,811,2.09E+00
2274,2.95,-0.010471784,0.999945169,269.8,812,1.60E+00
2275,2.04,-0.178802215,0.983885038,268.2,811,1.57E-01
2276,1.94,0.292371705,0.956304756,267.2,811,-7.51E-01
2277,2,0.496973961,0.867765453,266.1,811,3.72E-01
2278,1.94,0.657375246,0.753563392,265.4,811,-3.56E+00
2279,2,0.769399555,0.638767818,265.2,811,-1.37E+01
2280,2.28,0.823136369,0.567843745,264.8,811,-1.44E+01
2281,2.74,0.950515732,0.31067643,263.5,811,-1.01E+01
2282,2.87,0.990509463,0.137444546,262.5,811,-1.38E+01
2283,2.83,0.96944535,0.245307386,262.1,811,-1.77E+01
2284,3.27,0.909961271,0.414693243,261.4,812,-1.23E+01
2285,3.34,0.85536426,0.518027009,260.6,812,-1.48E+01
2286,2.84,0.813100761,0.58212297,260.3,812,-1.59E+01
2287,2.27,0.834847863,0.55048074,260.2,813,-1.56E+01
2288,2.2,0.328866647,0.94437637,260.2,813,-1.32E+01
2289,1.45,0.140901232,0.990023658,260.7,814,-1.39E+01
2290,1.76,0.411514359,0.911403277,261.9,814,-1.15E+01
2291,2.08,0.469471563,0.882947593,262.9,813,-1.02E+01
2292,2.13,0.233445364,0.97236992,263.4,814,-9.20E+00
2293,1.6,-0.140901232,0.990023658,264.6,813,-1.04E+01
2294,2.45,0.0975829,0.9952274,264.4,813,-1.10E+01
2295,3.19,0.113203214,0.993571856,262.8,813,-1.57E+01
2296,2.38,0.034899497,0.999390827,262.4,814,-1.59E+01
2297,2.73,-0.165047606,0.986285602,262.7,813,-1.63E+01
2298,2.74,-0.104528463,0.994521895,261.9,812,-1.48E+01
2299,2.18,-0.464842046,0.885393626,260.9,812,-1.01E+01
2300,1.66,-0.101056297,0.994880709,259.5,812,-7.13E+00
2301,1.03,0.690882411,0.722967146,257.8,812,-6.58E+00
2302,1.73,0.038387809,-0.999262916,257.9,812,-5.91E+00
2303,3.09,-0.496973961,-0.867765453,260.7,812,-6.52E+00
2304,4,-0.641449632,-0.767165152,261.9,812,-7.72E+00
2305,4.96,-0.599023599,-0.800731371,261.4,811,-7.81E+00
2306,5.32,-0.551936985,-0.833885822,261.4,810,-7.26E+00
2307,4.93,-0.493941867,-0.86949493,261.4,810,-7.05E+00
2308,4.78,-0.487859659,-0.872922077,261.5,810,-8.44E+00
2309,4.86,-0.450877541,-0.892585818,261.9,809,-8.60E+00
2310,4.96,-0.446197813,-0.894934362,263.1,809,-9.13E+00
2311,4.9,-0.510542918,-0.859852272,265.9,809,-1.15E+01
2312,4.33,-0.537299608,-0.843391446,267.8,809,-7.68E+00
2313,2.61,-0.597625147,-0.801775644,269.8,809,-6.24E+00
2314,2.2,-0.782608157,-0.622514637,271.4,808,-6.50E+00
2315,2.14,-0.774944489,-0.632029303,272.5,808,-4.34E+00
2316,2.23,-0.733729865,-0.679441304,273.7,808,-7.92E+00
2317,2.66,-0.734914595,-0.67815967,274.3,807,-1.07E+01
2318,2.31,-0.886203579,-0.463296035,274.5,806,-1.28E+01
2319,2.35,-0.946085359,-0.323917418,275,806,-5.86E+00
2320,3.24,-0.891006524,-0.4539905,274.7,805,2.05E+00
2321,2.21,-0.818149717,-0.575005252,273.2,804,-1.10E+00
2322,2.16,-0.236838146,-0.97154912,270.1,803,-2.69E+00
2323,3.31,-0.5,-0.866025404,270.1,802,-3.29E+00
2324,3.68,-0.041875654,-0.99912283,270.1,801,-4.88E+00
2325,3.01,-0.428935133,-0.903335293,269.4,800,-8.13E+00
2326,0.95,0.317304656,0.948323655,268.6,798,-9.23E+00
2327,1.07,0.912834177,-0.40833046,269.1,796,-1.01E+01
2328,9.69,-0.703394703,-0.710799474,276.7,795,-1.07E+01
2329,9.52,-0.436801788,-0.899557779,276.6,795,-1.35E+01
2330,9.35,0.322265695,-0.94664926,275.1,795,-1.54E+01
2331,11.71,0.348572047,-0.937281989,272.8,796,-1.78E+01
2332,11.49,0.54024032,-0.841510782,272.4,796,-1.92E+01
2333,10.51,0.537299608,-0.843391446,271.4,798,-2.11E+01
2334,9.39,0.55048074,-0.834847863,271,799,-2.29E+01
